0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Idx,Period H1,FMA H1,SLMA H1,550MA H1,DeltaC H1,Macd H1,Plot2 H1,Plot3 H1,Plot4 H1,Idx,Period M15,FMA M15,SLMA M15,550MA M15,DeltaC M15,Macd M15,Plot2 M15,Plot3 M15,Plot4 M15,Idx,Period M5,FMA M5,SLMA M5,550MA M5,DeltaC M5,Macd M5,Plot2 M5,Plot3 M5,Plot4 M5,Idx,Period M1,FMA M1,SLMA M1,550MA M1,DeltaC M1,Macd M1,Plot2 M1,Plot3 M1,Plot4 M1,SNIPER H1,SNIPER M15,SNIPER M5,SNIPER M1,RCNT HIGHEST H1,RCNT LOWEST H1,RCNT HIGHEST M15,RCNT LOWEST M15,RCNT HIGHEST M5,RCNT LOWEST M5,RCNT HIGHEST M1,RCNT LOWEST M1
1330,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1330,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1330,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1330,2024.08.13 01:46:00,1.09310,1.09310,1.09262,Negative,0.0000007,0.0000099,0.0000162,0.0000234,0,0,0,12,0,0,0,0,0,0,0,0
1331,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1331,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1331,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1331,2024.08.13 01:45:00,1.09310,1.09310,1.09262,Negative,0.0000007,0.0000102,0.0000164,0.0000236,0,0,0,24,0,0,0,0,0,0,0,0
1332,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1332,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1332,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1332,2024.08.13 01:44:00,1.09310,1.09310,1.09262,Negative,0.0000026,0.0000110,0.0000167,0.0000241,0,0,0,37,0,0,0,0,0,0,0,0
1333,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1333,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1333,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1333,2024.08.13 01:42:00,1.09310,1.09310,1.09262,Negative,0.0000010,0.0000107,0.0000168,0.0000242,0,0,0,49,0,0,0,0,0,0,0,0
1334,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1334,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1334,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1334,2024.08.13 01:41:00,1.09310,1.09310,1.09262,Negative,-0.0000010,0.0000104,0.0000168,0.0000243,0,0,0,50,0,0,0,0,0,0,0,0
1335,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1335,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1335,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1335,2024.08.13 01:40:00,1.09309,1.09310,1.09262,Negative,-0.0000047,0.0000099,0.0000168,0.0000242,0,0,0,0,0,0,0,0,0,0,0,0
1336,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1336,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1336,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1336,2024.08.13 01:39:00,1.09309,1.09310,1.09262,Negative,-0.0000083,0.0000095,0.0000168,0.0000242,0,0,0,0,0,0,0,0,0,0,0,0
1337,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1337,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1337,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1337,2024.08.13 01:38:00,1.09309,1.09310,1.09261,Negative,-0.0000117,0.0000093,0.0000169,0.0000244,0,0,0,0,0,0,0,0,0,0,0,0
1338,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1338,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1338,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1338,2024.08.13 01:37:00,1.09309,1.09310,1.09261,Negative,-0.0000169,0.0000089,0.0000169,0.0000244,0,0,0,0,0,0,0,0,0,0,0,0
1339,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1339,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1339,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1339,2024.08.13 01:36:00,1.09309,1.09310,1.09261,Negative,-0.0000203,0.0000093,0.0000172,0.0000248,0,0,0,0,0,0,0,0,0,0,0,0
1340,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1340,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1340,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1340,2024.08.13 01:35:00,1.09309,1.09310,1.09261,Negative,-0.0000212,0.0000104,0.0000177,0.0000254,0,0,0,0,0,0,0,0,0,0,0,0
1341,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1341,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1341,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1341,2024.08.13 01:34:00,1.09310,1.09310,1.09261,Negative,-0.0000201,0.0000123,0.0000184,0.0000264,0,0,0,0,0,0,0,0,0,0,0,0
1342,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1342,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1342,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1342,2024.08.13 01:33:00,1.09310,1.09310,1.09261,Negative,-0.0000203,0.0000136,0.0000190,0.0000271,0,0,0,0,0,0,0,0,0,0,0,0
1343,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1343,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1343,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1343,2024.08.13 01:32:00,1.09310,1.09311,1.09261,Negative,-0.0000173,0.0000159,0.0000198,0.0000282,0,0,0,0,0,0,0,0,0,0,0,0
1344,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1344,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1344,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1344,2024.08.13 01:31:00,1.09311,1.09311,1.09261,Negative,-0.0000143,0.0000181,0.0000206,0.0000292,0,0,0,0,0,0,0,0,0,0,0,0
1345,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1345,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1345,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1345,2024.08.13 01:30:00,1.09311,1.09311,1.09261,Negative,-0.0000112,0.0000202,0.0000213,0.0000301,0,0,0,1,0,0,0,0,0,0,0,0
1346,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1346,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1346,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1346,2024.08.13 01:29:00,1.09312,1.09311,1.09261,Negative,-0.0000081,0.0000221,0.0000220,0.0000310,0,0,0,2,0,0,0,0,0,0,0,0
1347,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1347,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1347,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1347,2024.08.13 01:28:00,1.09312,1.09311,1.09261,Negative,-0.0000051,0.0000238,0.0000226,0.0000317,0,0,0,5,0,0,0,0,0,0,0,0
1348,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1348,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1348,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1348,2024.08.13 01:27:00,1.09312,1.09311,1.09261,Positive,-0.0000031,0.0000251,0.0000230,0.0000323,0,0,0,10,0,0,0,0,0,0,0,0
1349,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1349,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1349,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1349,2024.08.13 01:26:00,1.09312,1.09311,1.09260,Positive,-0.0000027,0.0000260,0.0000233,0.0000326,0,0,0,21,0,0,0,0,0,0,0,0
1350,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1350,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1350,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1350,2024.08.13 01:25:00,1.09312,1.09311,1.09260,Positive,-0.0000010,0.0000271,0.0000236,0.0000331,0,0,0,42,0,0,0,0,0,0,0,0
1351,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1351,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1351,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1351,2024.08.13 01:24:00,1.09312,1.09311,1.09260,Positive,0.0000011,0.0000283,0.0000240,0.0000335,0,0,0,56,0,0,0,0,0,0,0,0
1352,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1352,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1352,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1352,2024.08.13 01:23:00,1.09312,1.09311,1.09260,Positive,-0.0000003,0.0000284,0.0000240,0.0000335,0,0,0,13,0,0,0,0,0,0,0,0
1353,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1353,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1353,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1353,2024.08.13 01:22:00,1.09312,1.09311,1.09260,Positive,-0.0000031,0.0000283,0.0000239,0.0000334,0,0,0,7,0,0,0,0,0,0,0,0
1354,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1354,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1354,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1354,2024.08.13 01:21:00,1.09312,1.09311,1.09260,Positive,-0.0000015,0.0000294,0.0000243,0.0000339,0,0,0,14,0,0,0,0,0,0,0,0
1355,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1355,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1355,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1355,2024.08.13 01:20:00,1.09312,1.09311,1.09260,Positive,-0.0000046,0.0000293,0.0000242,0.0000338,0,0,0,28,0,0,0,0,0,0,0,0
1356,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1356,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1356,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1356,2024.08.13 01:19:00,1.09312,1.09311,1.09260,Positive,-0.0000023,0.0000307,0.0000246,0.0000343,0,0,0,56,0,0,0,0,0,0,0,0
1357,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1357,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1357,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1357,2024.08.13 01:18:00,1.09312,1.09311,1.09260,Positive,-0.0000004,0.0000320,0.0000250,0.0000347,0,0,0,93,0,0,0,0,0,0,0,0
1358,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1358,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1358,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1358,2024.08.13 01:17:00,1.09312,1.09311,1.09260,Positive,-0.0000010,0.0000325,0.0000251,0.0000349,0,0,0,87,0,0,0,0,0,0,0,0
1359,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1359,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1359,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1359,2024.08.13 01:16:00,1.09312,1.09311,1.09259,Positive,-0.0000017,0.0000330,0.0000251,0.0000349,0,0,0,75,0,0,0,0,0,0,0,0
1360,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1360,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1360,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1360,2024.08.13 01:15:00,1.09312,1.09311,1.09259,Positive,-0.0000037,0.0000332,0.0000251,0.0000349,0,0,0,50,0,0,0,0,0,0,0,0
1361,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1361,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1361,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1361,2024.08.13 01:14:00,1.09312,1.09310,1.09259,Positive,-0.0000102,0.0000322,0.0000248,0.0000344,0,0,0,0,0,0,0,0,0,0,0,0
1362,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1362,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1362,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1362,2024.08.13 01:13:00,1.09312,1.09310,1.09259,Positive,-0.0000122,0.0000329,0.0000249,0.0000346,0,0,0,0,0,0,0,0,0,0,0,0
1363,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1363,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1363,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1363,2024.08.13 01:12:00,1.09312,1.09310,1.09259,Positive,-0.0000106,0.0000346,0.0000254,0.0000352,0,0,0,0,0,0,0,0,0,0,0,0
1364,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1364,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1364,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1364,2024.08.13 01:11:00,1.09312,1.09311,1.09259,Positive,-0.0000104,0.0000358,0.0000257,0.0000356,0,0,0,0,0,0,0,0,0,0,0,0
1365,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1365,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1365,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1365,2024.08.13 01:10:00,1.09312,1.09311,1.09259,Positive,-0.0000069,0.0000380,0.0000262,0.0000363,0,0,0,1,0,0,0,0,0,0,0,0
1366,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1366,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1366,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1366,2024.08.13 01:09:00,1.09313,1.09311,1.09259,Positive,-0.0000064,0.0000391,0.0000264,0.0000365,0,0,0,2,0,0,0,0,0,0,0,0
1367,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1367,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1367,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1367,2024.08.13 01:08:00,1.09313,1.09311,1.09259,Positive,-0.0000078,0.0000398,0.0000265,0.0000366,0,0,0,5,0,0,0,0,0,0,0,0
1368,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1368,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1368,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1368,2024.08.13 01:07:00,1.09313,1.09311,1.09259,Positive,-0.0000043,0.0000418,0.0000270,0.0000372,0,0,0,11,0,0,0,0,0,0,0,0
1369,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1369,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1369,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1369,2024.08.13 01:06:00,1.09313,1.09311,1.09259,Positive,0.0000002,0.0000439,0.0000274,0.0000378,0,0,0,23,0,0,0,0,0,0,0,0
1370,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1370,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1370,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1370,2024.08.13 01:05:00,1.09313,1.09311,1.09258,Positive,0.0000050,0.0000459,0.0000278,0.0000383,0,0,0,47,0,0,0,0,0,0,0,0
1371,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1371,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1371,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1371,2024.08.13 01:04:00,1.09314,1.09311,1.09258,Positive,0.0000089,0.0000474,0.0000281,0.0000386,0,0,0,94,0,0,0,0,0,0,0,0
1372,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1372,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1372,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1372,2024.08.13 01:03:00,1.09313,1.09311,1.09258,Positive,0.0000077,0.0000473,0.0000278,0.0000382,0,0,0,89,0,0,0,0,0,0,0,0
1373,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1373,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1373,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1373,2024.08.13 01:02:00,1.09313,1.09310,1.09258,Positive,0.0000081,0.0000477,0.0000277,0.0000381,0,0,0,78,0,0,0,0,0,0,0,0
1374,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1374,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1374,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1374,2024.08.13 01:01:00,1.09313,1.09310,1.09258,Positive,0.0000084,0.0000481,0.0000275,0.0000379,0,0,0,56,0,0,0,0,0,0,0,0
1375,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1375,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1375,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1375,2024.08.13 01:00:00,1.09313,1.09310,1.09258,Positive,0.0000087,0.0000484,0.0000274,0.0000376,0,0,0,37,0,0,0,0,0,0,0,0
1376,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1376,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1376,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1376,2024.08.13 00:59:00,1.09313,1.09310,1.09258,Positive,0.0000080,0.0000485,0.0000271,0.0000373,0,0,0,24,0,0,0,0,0,0,0,0
1377,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1377,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1377,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1377,2024.08.13 00:58:00,1.09313,1.09310,1.09258,Positive,0.0000131,0.0000501,0.0000273,0.0000376,0,0,0,49,0,0,0,0,0,0,0,0
1378,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1378,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1378,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1378,2024.08.13 00:57:00,1.09313,1.09310,1.09258,Positive,0.0000194,0.0000518,0.0000276,0.0000378,0,0,0,99,0,0,0,0,0,0,0,0
1379,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1379,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1379,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1379,2024.08.13 00:55:00,1.09313,1.09310,1.09258,Positive,0.0000241,0.0000527,0.0000275,0.0000378,0,0,0,99,0,0,0,0,0,0,0,0
1380,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1380,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1380,1970.01.01 00:00:00,0.00000,0.00000,0.00000,Positive,0.0000000,0.0000000,0.0000000,0.0000000,1380,2024.08.13 00:54:00,1.09313,1.09310,1.09257,Positive,0.0000246,0.0000523,0.0000271,0.0000371,0,0,0,99,0,0,0,0,0,0,0,0
